4s,3p,3d,4d,5d,4f,oxidation_state,temperature,time,CellV [A^3],Df,NASA [m^2/cm^3],density [g/cm^3],total_POV_gravimetric,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-2-all,D_mc_CRY-S-2-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-Z-1-all,lc-Z-2-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-T-3-all,D_lc-alpha-2-all,func-Z-0-all,func-T-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-T-3-all,D_func-S-1-all,sum-lc-T-3-all,sum-D_lc-T-2-all,sum-D_lc-S-1-all,sum-func-alpha-3-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-D_func-T-3-all,sum-D_func-alpha-2-all,sum-f-lig-T-3,MNC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,logKH_CH4,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category,HBA,HBD,LogP
2,6,5,0,0,0,2,161,480.0,2810.66,4.24964,202.884,1.04625,0.3155828,24.88266667,44.24733333,1433.333333,2.48,14.415,5600,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-12.0,-0.24,0.0,0.0,0.0,0.0,0.0,3144,-0.583,0.00338468,-39.04235423,2.9e-05,5.788295553,4.24047352,-4.536922638,31374,0,0,0,-0.110283159,-0.095729659,0.393527106,1,2,2,2.750000000000001
2,6,10,0,0,0,2,85,12.0,5590.16,2.81125,625.705,1.28345,0.199088,18.876,43.2795,900.0,2.7,43.56,12720,104.2222222,147.8733333,0.94,1.918888889,2.0,-1.666666667,-3.777777778,42.66666667,4.0,0.593333333,0.593333333,-2.666666667,-0.026666667,218.6666667,-21.33333333,-0.96,1916.48,-32.0,-32.0,-64.0,-96.0,4544,-0.455,0.0118646,-44.3157852,3.87e-05,3.926041923,3.587340849,-4.412715684,702,6228,0,0,0.889716841,0.040564351,-0.304783433,1,3,2,0.478
2,6,10,0,0,0,2,100,48.0,4070.64,6.24705,0.0,0.741977,0.934072,22.704,41.15571429,1234.285714,2.16,19.0575,6720,112.0,162.71,0.89,1.75,2.0,-3.0,-6.0,200.0,9.958333333,0.302083333,0.344583333,3.375,0.3425,40.0,-16.0,-0.32,3699.643333,-16.0,-27.33333333,27.0,169.6,1168,-0.602,0.000218066,-31.854989,5.29e-06,1.158684354,2.644024348,-5.27673155,6228,6342,0,0,0.389716841,-0.020010434,-0.059007085,1,3,2,1.1445
2,6,10,10,0,7,3,85,24.0,1812.71,4.72277,0.0,1.05766,0.497815,27.828,34.872,1890.0,4.55,2.88,6804,106.2857143,153.68,0.508571429,1.625714286,1.142857143,-2.857142857,-5.142857143,64.0,6.0,0.89,0.89,-4.0,-0.04,8.571428571,-1.714285714,-0.022857143,119.78,-2.0,-2.0,-4.0,-6.0,2296,-0.568,0.0051582,-40.61496145,2.86e-05,5.31989707,5.895004041,-4.543594487,962,6228,0,944,-0.110283159,-0.010970215,0.182239898,2,8,8,8.837600000000004
2,6,7,0,0,0,2,100,48.0,2255.79,2.4372,256.816,1.53446,0.107751,35.72,65.8658,1566.0,3.34,28.2752,8640,127.75,173.11,0.935,1.555,2.0,-2.25,-4.475,56.5,12.33333333,1.273333333,0.97,-1.666666667,0.153333333,92.0,-14.0,-0.32,1271.413333,-2.666666667,-2.666666667,-13.33333333,-31.86666667,2440,-1.136,0.0207382,-47.58702724,3.97e-05,2.120462838,1.790273048,-4.401057462,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,4,2,-0.0648999999999999
2,6,7,0,0,0,2,100,36.0,4714.08,3.98975,0.0,1.10089,0.359547,33.9904,83.60986667,1944.0,2.94,21.2064,6804,126.0,153.475,1.035,2.595,2.25,0.0,-3.075,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.0,-0.36,0.0,0.0,0.0,0.0,0.0,2496,-0.537,0.000189224,-28.95008875,2.75e-05,2.057990208,4.57615873,-4.560946924,6228,6342,0,0,-0.110283159,-0.089079437,0.295377468,1,2,2,1.083
2,6,10,0,0,0,2,120,72.0,3039.05,3.71971,936.198,1.09675,0.296276,21.384,50.49,1110.0,3.26,10.89,3600,120.5555556,108.8177778,0.776666667,1.833333333,1.666666667,-0.888888889,-3.111111111,55.66666667,12.88888889,0.854444444,0.94,-2.444444444,0.055555556,37.33333333,-7.333333333,-0.2,1111.706667,-5.333333333,-10.66666667,-14.66666667,-42.0,4032,-0.472,0.000165541,-26.82614959,2.5e-05,1.649379867,3.923005827,-4.601509655,31374,31254,0,28118,-0.110283159,-0.095729659,0.393527106,2,4,2,4.874000000000003
2,6,10,10,0,10,3,60,168.0,1541.69,6.50668,0.0,1.59244,0.295922,25.1808,43.8468,2376.0,5.4,5.9536,12672,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-8.0,-0.16,0.0,0.0,0.0,0.0,0.0,1224,-0.571,0.000380087,-34.22249064,1.19e-05,2.793700139,2.861578331,-4.922821118,6228,702,0,944,0.223050174,-0.043033435,0.059121099,2,3,3,0.7812000000000001
2,6,7,0,0,0,2,150,65.0,5431.85,5.65156,0.0,0.967554,0.507796,34.24106667,67.4356,1782.0,2.45,42.4128,13716,110.25,123.585,0.90125,1.82875,2.0,-3.375,-5.5,16.0,1.5,0.2225,0.2225,-1.0,-0.01,104.0,-28.0,-0.64,479.12,-8.0,-8.0,-16.0,-24.0,3672,-0.517,5.81e-05,-23.99238258,1.11e-05,0.7751582,3.834237395,-4.953692173,6228,0,0,222,-0.110283159,-0.089079437,0.295377468,0,2,2,1.083
2,6,8,0,0,0,2,160,96.0,791.15,3.32227,295.344,1.51212,0.141192,28.62453333,61.56566667,1288.0,3.266666667,10.9443,2912,114.3333333,144.02,0.705,1.258333333,1.5,-1.333333333,-5.1,54.0,7.333333333,0.46,0.623333333,-2.0,-0.02,28.0,-4.0,-0.09,341.78,-3.0,-4.0,-6.0,-13.8,730,-0.431,0.000482369,-34.61619201,6.46e-06,2.758432854,1.758338318,-5.189706309,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,5,1,-0.3433000000000001
2,6,7,0,0,0,2,110,72.0,2227.57,3.28049,230.724,1.37796,0.11951,34.8176,83.707,2619.0,3.56,28.2752,9288,107.3333333,118.8266667,0.756666667,1.63,1.666666667,-3.0,-4.333333333,16.33333333,6.0,0.49,1.283333333,0.0,-0.02,44.0,-10.0,-0.2,334.48,-2.0,20.0,0.0,15.4,2444,-0.793,0.00228642,-42.80061494,1.01e-05,3.018648228,1.670398431,-4.995046994,962,6228,0,14798,0.389716841,0.06606585,-0.271501052,0,3,3,0.7812000000000001
1,6,10,0,0,0,2,120,120.0,1591.91,3.74089,336.996,1.28408,0.245452,31.16,70.243,1218.0,4.27,14.44,4408,106.1666667,132.4633333,0.9275,1.9425,2.0,-1.916666667,-4.333333333,32.0,3.0,0.445,0.445,-2.0,-0.02,61.33333333,-9.333333333,-0.32,479.12,-8.0,-8.0,-16.0,-24.0,1344,-0.388,0.000498371,-29.05456239,0.00012633,2.644545684,3.687418537,-3.898493504,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1,2,1,0.7797999999999999
2,6,8,0,0,0,2,120,48.0,6411.22,5.70962,0.0,1.17288,0.201743,34.8384,85.5298,2072.0,5.32,10.9443,3528,121.3333333,210.6533333,0.816666667,1.773333333,1.666666667,0.0,-6.2,49.0,20.0,0.735,0.98,-3.0,-0.03,88.0,-8.0,-0.2,1669.44,-9.0,-12.0,-18.0,-46.8,2592,-0.246,1.63e-05,-18.52585315,8.76e-06,0.253155749,2.492775513,-5.057478046,962,6228,0,0,0.389716841,0.061818741,-0.217196949,1,4,1,1.928699999999999
1,6,10,0,0,0,2,180,24.0,5921.71,4.89759,0.0,1.11309,0.297551,21.394,34.143,526.8333333,1.998333333,43.32,8874,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,24.0,-8.0,-0.16,479.12,-8.0,-8.0,-16.0,-24.0,8664,-0.662,0.000265664,-27.93661425,2.77e-05,2.4135225,3.458715619,-4.557917078,962,12051,0,0,-0.110283159,0.083073132,-0.129610464,1,6,6,9.8778
2,6,10,10,0,0,3,130,24.0,10616.3,6.75088,0.0,0.652591,0.972769,48.9856,18.156,1176.0,2.6,19.0104,18816,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-16.0,-0.32,0.0,0.0,0.0,0.0,0.0,9024,-0.48,4.44e-05,-19.19156668,1.76e-05,0.578505438,5.786067043,-4.75359006,962,31275,6228,944,-0.110283159,0.083073132,-0.129610464,2,3,3,5.782200000000004
2,6,10,10,1,0,3,160,24.0,1312.35,4.27938,0.0,1.59401,0.253349,30.272,30.272,2736.0,7.36,4.84,14592,112.0,56.18,0.89,0.0,2.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-16.0,-0.32,0.0,0.0,0.0,0.0,0.0,64,-0.35,0.000457598,-36.75433043,2.27e-06,1.41432126,0.966536846,-5.64456189,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,2,2,-0.8443999999999998
2,6,10,0,0,0,2,150,72.0,1000.27,3.74409,0.0,1.51731,0.202832,19.866,34.59225,630.0,1.89,10.89,3360,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,12.0,-4.0,-0.08,239.56,-4.0,-4.0,-8.0,-12.0,1304,-0.526,0.00095458,-35.85963387,3.87e-05,2.70378216,2.922220494,-4.411785456,962,702,0,0,-0.110283159,0.083073132,-0.129610464,1,4,4,2.1464
2,6,10,0,0,0,2,120,24.0,2423.3,4.01094,0.0,1.28087,0.137922,18.876,44.49225,900.0,2.7,10.89,3180,109.2,118.636,0.926,1.6,2.0,-2.4,-2.84,58.0,18.9,1.122,1.773,0.6,-0.048,34.0,-6.0,-0.2,1110.81,-6.0,1.5,3.0,-38.55,4116,-0.546,0.00208697,-41.86291475,2.94e-05,1.855768274,1.990105019,-4.531742788,679,962,6228,8471,0.389716841,-0.150620593,0.086608361,0,7,0,5.713500000000005
2,6,7,0,0,0,2,120,36.0,5526.47,6.01065,0.0,1.03826,0.417736,36.18194286,109.3461714,3378.857143,3.94,49.4816,15984,104.2222222,112.7733333,0.667777778,2.236666667,1.444444444,-0.888888889,-3.222222222,51.5,20.83333333,1.373333333,2.365,3.0,-0.056666667,80.0,-22.66666667,-0.346666667,2553.58,-4.0,54.0,36.0,-32.0,5112,-0.811,6.1e-05,-26.16729625,7.8e-06,0.789532585,2.793902934,-5.107905954,962,6228,0,0,0.389716841,0.061818741,-0.217196949,1,4,1,0.8944000000000001
2,6,7,0,0,0,2,130,96.0,1817.03,4.49829,49.9599,1.86798,0.1216928,37.2992,82.29386667,2322.0,2.613333333,42.4128,14904,134.5,188.5325,0.9575,1.455,2.0,-2.0,-3.75,49.0,15.0,1.82,0.93,1.0,0.34,102.0,-12.0,-0.32,1107.04,16.0,40.0,8.0,8.8,1408,-0.558,0.000676902,-36.29039435,0.000108586,1.823891816,2.683687084,-3.964226165,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,3,2,-0.35380000000000006
2,6,10,0,0,0,2,60,72.0,4542.55,5.04848,0.0,0.964914,0.521145,22.704,54.9186,2664.0,1.512,27.225,9600,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,32.0,3.0,0.445,0.445,-2.0,-0.02,48.0,-16.0,-0.32,479.12,-8.0,-8.0,-16.0,-24.0,4192,-0.672,0.000458837,-32.13565394,1.83e-05,2.287513746,4.665499167,-4.738000051,6228,702,0,0,-0.110283159,-0.089079437,0.295377468,1,2,2,2.750000000000001
1,6,10,0,0,0,2,120,72.0,2142.42,3.89356,0.0,1.34872,0.318999,24.928,46.3752,974.4,3.416,36.1,8816,121.6,146.924,0.926,1.146,2.0,-1.4,-6.34,0.0,0.0,0.0,0.0,0.0,0.0,67.2,-14.4,-0.32,0.0,0.0,0.0,0.0,0.0,1056,-0.429,0.000138192,-26.5491502,1.25e-05,1.652017347,3.244790351,-4.902683677,962,0,0,0,-0.110283159,-0.003003152,0.082883502,1,3,1,-0.877
1,6,10,0,0,0,2,120,96.0,24152.1,6.32995,0.0,0.498432,1.36536,23.104,72.2,1392.0,4.88,21.66,4872,98.0,200.54,0.98,1.82,2.0,-1.0,-2.0,56.5,22.0,1.355,1.775,-1.5,0.15,168.0,0.0,-0.48,2952.72,-6.0,6.0,-18.0,-48.0,7224,-0.244,2.88e-05,-16.1613994,9.28e-06,0.441909827,4.759262341,-5.032523632,962,0,0,313,-0.110283159,0.083073132,-0.129610464,2,4,2,0.6363999999999992
1,6,10,0,0,0,2,85,16.0,14597.7,5.10518,16.5775,0.926552,0.64041687,24.8368,45.5696,1397.8,1.952,144.4,35264,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,36.0,1.78,3.56,-2.0,-0.08,96.0,-32.0,-0.64,5936.0,-32.0,-64.0,-32.0,-384.0,9856,-0.566,8.19e-05,-27.23208344,1.11e-05,1.054174214,3.322796803,-4.952978383,6228,962,0,0,-0.110283159,-0.089079437,0.295377468,1,5,4,2.2717
2,6,10,0,0,0,2,140,120.0,1588.51,3.36486,327.889,1.59158,0.11748,19.38514286,52.041,1182.857143,3.428571429,19.0575,5700,106.4,61.232,0.748,1.048,1.6,-1.2,-1.64,25.6,2.4,0.356,0.356,-1.6,-0.016,32.0,-4.0,-0.32,479.12,-8.0,-8.0,-16.0,-24.0,1120,-0.504,0.000221143,-32.14975556,2.35e-05,1.260814123,1.805260897,-4.629605354,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,2,2,1.083
2,6,7,0,0,0,2,140,48.0,2464.56,2.4016,7.45459,1.4053,0.0,34.2912,86.5552,1674.0,4.94,7.0688,2268,86.33333333,77.94666667,0.653333333,0.886666667,1.333333333,0.0,1.266666667,49.0,18.0,0.98,2.1,4.0,-0.04,32.0,0.0,-0.16,1068.56,4.0,20.0,24.0,-23.6,2008,-0.282,2.51e-06,-30.03148118,6.77e-06,0.03114871,1.325186641,-5.1695281,962,887,0,0,-0.110283159,0.083073132,-0.129610464,1,3,3,-1.6766
2,6,10,0,0,0,2,120,96.0,3294.42,3.04693,575.037,1.49125,0.142015,25.608,70.367,2460.0,2.88,32.67,12960,107.8,149.178,0.973,2.1255,2.05,0.0,-3.5,25.6,2.0,0.356,0.356,-0.8,-0.016,100.5,-4.5,-0.41,347.68,-8.0,-12.0,-8.0,-24.0,4424,-0.634,0.000390816,-38.5825547,2.72e-05,1.604363663,2.239901559,-4.56480884,962,8028,0,14798,-0.110283159,0.033190829,-0.124678847,0,5,4,0.05860000000000032
1,6,10,0,0,0,2,80,48.0,12286.2,6.15688,0.0,0.782835,0.867156,26.144,45.524,696.0,2.44,86.64,22272,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,42.66666667,18.66666667,1.186666667,3.433333333,-1.333333333,-0.053333333,72.0,-24.0,-0.48,2298.08,-24.0,-8.0,-16.0,-131.2,8680,-0.418,3.54e-05,-18.43931298,1.08e-05,0.511558673,4.501983931,-4.965355503,31374,962,0,944,-0.110283159,-0.095729659,0.393527106,2,5,4,2.0584
2,6,8,0,0,0,2,120,48.0,2107.07,4.05594,0.0,1.18958,0.194606,34.8384,85.5298,2072.0,5.32,10.9443,3528,121.3333333,210.6533333,0.816666667,1.773333333,1.666666667,0.0,-6.2,49.0,20.0,0.735,0.98,-3.0,-0.03,88.0,-8.0,-0.2,1669.44,-9.0,-12.0,-18.0,-46.8,2592,-0.29,0.000128438,-28.99194779,1.72e-05,1.140956495,2.602584791,-4.763427472,6342,887,0,0,0.389716841,-0.242915133,-0.291106844,1,4,1,1.928699999999999
2,6,10,0,0,0,2,110,72.0,6106.07,4.62372,0.0,0.987311,0.33183,26.7168,62.0664,1752.0,3.04,13.6125,5640,112.5,97.445,0.79,1.4325,1.75,-1.75,-3.5,14.75,0.0,-0.033333333,0.0,0.0,0.001666667,44.0,-8.0,-0.28,0.0,1.333333333,0.0,0.0,0.0,11304,-0.51,0.000283014,-29.41667101,4.49e-05,1.858200667,4.171967803,-4.347994571,6228,0,0,0,0.389716841,-0.024257543,-0.004702983,1,2,0,2.1435999999999993
1,6,10,0,0,0,1,85,12.0,13162.1,13.35173,0.0,0.845802,0.843365,22.344,37.56028571,1889.142857,1.568571429,101.08,87348,109.2,145.996,0.908,1.718,2.0,-3.8,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,100.8,-19.2,-0.48,0.0,0.0,0.0,0.0,0.0,5880,-0.605,2.11e-05,-18.60580763,4.62e-06,0.314866954,2.262409367,-5.335651413,6228,0,0,28118,-0.110283159,-0.089079437,0.295377468,2,3,2,2.1450000000000005
0,0,0,0,0,0,2,120,72.0,839.239,4.40372,0.0,0.872253,0.554701,18.0256,31.3876,288.0,2.48,3.4322,768,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,20.0,2.13,1.78,-2.0,0.32,12.0,-4.0,-0.08,407.04,0.0,-4.0,-4.0,-24.0,628,-0.614,0.00137453,-35.10120264,1.24e-05,8.461119419,3.855701477,-4.906911168,6228,0,0,8471,-0.110283159,-0.052885455,0.087815119,0,4,4,0.49420000000000003
2,6,10,10,0,0,2,90,72.0,11129.5,2.87904,209.662,1.38188,0.0656497,27.716,48.1988,1728.0,4.26,45.6976,29184,108.5,118.35,0.935,1.555,2.0,-2.0,-2.05,59.0,17.33333333,1.231666667,2.088333333,0.0,-0.053333333,224.0,-32.0,-1.28,6552.426667,-42.66666667,0.0,0.0,-286.9333333,15904,-0.402,0.000163778,-29.8936436,2.58e-05,0.910759625,1.113694408,-4.58887547,962,6228,0,0,0.389716841,0.06606585,-0.271501052,1,5,0,3.8503000000000025
1,6,10,0,0,0,2,80,96.0,11922.8,5.49968,0.0,0.842634,0.593283,26.144,45.524,696.0,2.44,57.76,14848,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-16.0,-0.32,0.0,0.0,0.0,0.0,0.0,18040,-1.019,0.000103525,-22.04834221,3.13e-05,1.37849084,6.077010717,-4.504465375,962,6228,702,313,0.223050174,0.014350755,-0.082541545,2,4,4,8.952300000000006
2,6,10,0,0,0,2,160,120.0,2499.0,3.20904,603.909,1.00628,0.29795,22.044,38.874,960.0,2.74,10.89,3720,105.0,107.7266667,0.593333333,1.35,1.333333333,-3.0,-5.3,59.0,7.333333333,0.702222222,0.756666667,-3.222222222,-0.031111111,36.0,-10.0,-0.16,757.8533333,-9.333333333,-10.0,-19.33333333,-31.8,1916,-0.462,8.37e-05,-23.75125716,1.29e-05,1.201540307,3.500072168,-4.888925766,702,0,0,0,0.889716841,0.040564351,-0.304783433,1,3,3,0.7812000000000001
1,6,10,0,0,0,2,55,120.0,71336.0,0.0,0.0,0.534545,1.24622,29.032,54.549,870.0,3.05,86.64,24708,110.4444444,134.3444444,0.9,1.745555556,2.0,-3.888888889,-5.555555556,56.5,29.75,1.565,1.18,0.5,0.245,88.0,-21.33333333,-0.48,3699.15,18.0,-3.0,6.0,-106.2,25968,-0.407,5.83e-05,-20.88143717,1.64e-05,0.720314412,4.906351007,-4.784772342,962,6228,0,313,0.223050174,0.011519349,-0.04633881,2,9,8,7.190000000000004
2,6,7,0,0,0,2,160,72.0,10586.2,7.72021,0.0,1.03874,0.303503,36.5472,72.3988,1296.0,3.92,14.1376,4860,108.5,118.35,0.935,1.555,2.0,-2.0,-2.05,40.5,15.0,0.9575,1.7975,2.0,-0.04,56.0,-8.0,-0.32,1308.12,-4.0,16.0,16.0,-35.6,8832,-0.406,8.11e-05,-26.77407978,2.34e-05,0.841066437,3.364216669,-4.63025737,1049,6228,0,0,-0.110283159,-0.33718844,-0.007116498,1,2,2,3.389400000000001
2,6,7,0,0,0,2,180,72.0,3727.66,4.18445,0.0,1.74664,0.0868981,35.7576,72.7936,2902.5,3.89,56.5504,18144,112.0,125.084,0.641,1.401,1.4,-2.5,-4.76,30.125,5.25,0.1725,0.45625,-1.0,-0.0075,121.6,-22.4,-0.448,1186.36,-4.0,-12.0,-16.0,-51.6,4176,-0.783,0.00362989,-42.53022946,9.43e-06,2.01861539,1.237745198,-5.025708043,962,0,0,8471,-0.110283159,0.083073132,-0.129610464,0,4,1,0.26169999999999977
2,6,10,10,0,0,2,120,24.0,1404.63,2.84337,27.4158,1.72439,0.0348993,21.9024,66.9916,2688.0,3.76,11.4244,5760,145.0,75.11,0.92,1.085,-3.0,0.5,-1.0,64.0,0.0,-0.286666667,0.0,0.0,0.096666667,40.0,0.0,-1.32,0.0,8.0,0.0,0.0,0.0,1440,-0.478,0.0240626,-56.97047235,3.12e-06,1.650886161,0.883970736,-5.505793906,962,0,0,0,0.389716841,0.061818741,-0.217196949,1,2,0,2.1435999999999993
2,6,10,10,0,9,3,80,48.0,3875.3,8.28484,0.0,1.1627,0.348551,26.488,35.75,6565.0,5.46,4.84,14560,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,12.0,0.89,1.78,-8.0,-0.04,24.0,-8.0,-0.16,958.24,-8.0,-16.0,-32.0,-48.0,4800,-0.576,0.0003887,-36.21737235,1e-05,1.413738034,3.0733766,-4.998460985,962,6228,702,0,0.556383507,0.057565351,-0.282595179,1,6,3,4.474200000000002
1,6,10,0,0,0,2,25,672.0,4911.08,3.71625,1130.36,0.998153,0.358823,23.104,79.648,1392.0,4.88,21.66,4872,112.0,83.62,0.98,0.49,2.0,-2.0,5.8,49.0,16.5,0.735,2.66,2.0,-0.03,64.0,8.0,-0.32,1536.24,-8.0,20.0,16.0,-16.0,6576,-0.364,0.000108022,-26.07692174,1.69e-05,1.476126321,3.882880162,-4.773098642,887,962,0,0,0.889716841,0.049058569,-0.413391639,1,9,0,0.6060000000000001
2,6,10,10,0,0,2,160,72.0,1657.44,4.03318,0.0,1.72206,0.0826221,34.2056,100.2001,6624.0,4.97,11.4244,9024,109.2,145.996,0.908,1.718,2.0,-3.8,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-6.4,-0.16,0.0,0.0,0.0,0.0,0.0,3056,-0.617,0.000627835,-32.56871816,0.000156044,1.159946805,1.425281438,-3.806752926,962,6342,0,0,-0.110283159,0.083073132,-0.129610464,1,3,2,3.812000000000001
2,6,7,0,0,0,2,150,96.0,2364.33,4.62411,0.0,1.36621,0.151031,36.5472,88.9428,1458.0,4.41,14.1376,4860,108.5,149.2575,0.94625,2.085,2.0,-1.0,-3.8625,52.75,18.58333333,1.144166667,1.3075,-1.5,0.125,74.0,-8.0,-0.32,1799.973333,-1.333333333,-2.0,-12.0,-49.13333333,3368,-0.473,5.98e-05,-24.24765116,2.26e-05,0.710354594,2.358626637,-4.646537718,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0,4,1,1.9286999999999996
2,6,10,0,0,0,2,110,72.0,1561.56,3.70252,433.924,1.26142,0.195256,26.4,53.889,1440.0,4.32,10.89,4440,134.4,206.178,0.944,1.466,2.0,-1.6,-7.48,64.0,7.5,1.51,0.89,-2.0,0.14,53.6,-8.8,-0.16,396.44,-4.0,-4.0,-8.0,-24.0,1456,-0.472,0.00323668,-42.23979462,1.19e-05,4.784475061,2.620982104,-4.925435874,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,4,3,0.8680999999999999
2,6,5,0,0,0,2,150,96.0,5432.64,4.49569,0.0,1.1598,0.194878,26.66,46.4225,750.0,3.1,9.61,4000,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,20.66666667,1.483333333,3.73,-2.666666667,-0.066666667,24.0,-8.0,-0.16,925.7333333,-10.66666667,-5.333333333,-10.66666667,-51.73333333,3848,-0.487,7.2e-05,-24.13372682,1.63e-05,0.888712267,2.211950376,-4.787005837,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,5,3,3.9392000000000023
2,6,10,0,0,0,2,120,72.0,2374.78,4.74264,0.0,0.861413,0.577006,26.4,66.792,1440.0,4.32,5.445,2220,102.6666667,140.0733333,0.95,2.04,2.0,-0.666666667,-3.333333333,29.5,7.666666667,0.46,0.623333333,-1.833333333,-0.02,34.66666667,-2.666666667,-0.16,482.84,-4.0,-5.333333333,-7.333333333,-18.4,2696,-0.44,0.000126144,-23.89608112,3.39e-05,1.45910104,6.289440883,-4.469326552,962,702,31374,0,-0.110283159,-0.003003152,0.082883502,1,4,2,4.874000000000003
1,6,10,0,0,0,2,70,48.0,11788.1,5.80016,0.0,0.734641,0.893498,26.144,45.524,696.0,2.44,21.66,5568,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-6.0,-0.12,0.0,0.0,0.0,0.0,0.0,3408,-0.414,6.62e-05,-21.97283384,1.88e-05,0.835851128,5.450160895,-4.726191113,962,6228,0,944,-0.110283159,0.083073132,-0.129610464,2,4,4,4.966600000000002
2,6,10,0,0,0,2,120,72.0,1754.5,3.66569,643.444,1.21757,0.257448,20.724,60.489,1260.0,3.78,10.89,3480,124.25,150.38,0.9575,1.2325,2.0,-1.5,-3.475,56.5,12.0,1.133333333,0.97,-2.0,0.09,84.0,-6.0,-0.32,1344.426667,-8.0,-8.0,-16.0,-31.86666667,1488,-0.467,0.000266969,-28.56986017,4.81e-05,2.185633331,3.192537619,-4.318247862,31374,887,0,0,0.389716841,-0.027582654,0.044371836,1,2,1,0.7797999999999999
1,6,10,0,0,0,2,65,48.0,26545.5,7.04166,180.851,1.03126,0.5917642,26.144,60.69866667,928.0,3.253333333,64.98,16704,149.3333333,179.67,1.186666667,2.67,2.666666667,-3.666666667,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,-16.0,-0.426666667,0.0,0.0,0.0,0.0,0.0,6624,-0.516,0.000178054,-26.26006285,3.67e-05,0.964511853,3.634102934,-4.43570804,962,6228,0,313,0.223050174,0.014350755,-0.082541545,2,9,0,-0.35750000000000015
2,6,7,0,0,0,2,140,72.0,1065.61,3.31264,191.718,1.68188,0.0666754,29.80928,42.3,1414.8,2.28,17.672,4752,109.6666667,134.7266667,0.92,2.456666667,2.0,-4.333333333,-3.366666667,59.0,13.0,1.083333333,2.04,-3.333333333,-0.046666667,28.0,-6.0,-0.12,487.8,-5.0,3.0,-10.0,-8.2,2034,-0.63,0.0429777,-51.95864623,6.71e-06,2.589507294,1.14347907,-5.17320176,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0,4,4,-0.41660000000000036
1,6,10,0,0,0,2,90,24.0,35904.3,10.23686,0.0,0.503862,1.41995,26.144,45.524,696.0,2.44,86.64,22272,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-32.0,-0.64,0.0,0.0,0.0,0.0,0.0,28128,-0.415,3.92e-05,-18.16788992,1.27e-05,0.578819508,4.610270441,-4.894721501,962,12051,6228,313,-0.110283159,-0.003003152,0.082883502,2,3,3,9.2418
0,0,0,0,0,0,2,120,120.0,17432.7,5.11189,0.0,0.769828,0.68062,21.63072,51.68212,604.8,2.232,34.322,9216,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-32.0,-0.64,0.0,0.0,0.0,0.0,0.0,7360,-0.815,0.000305141,-28.89714068,1.69e-05,2.937183791,5.53869518,-4.772018224,31374,0,0,0,-0.110283159,-0.092404548,0.344452287,1,2,2,2.2362
